V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
3.674164741,2.687381059,4.168143838,3.210283325,4.283499463,2.978645904,4.087027831,4.229715812,4.884849748,4.001372799,3.530955699,5.685947666,5.215528198,4.216948868,6.700598382,4.697389918,4.491075186,4.66497123,5.191530772,4.625033484,4.977896943,3.270835515,1.297324907,2.061801356,2.204123045,0.068925986,1.290146121,3.072985065,1.986388176,3.5231747,1.047585875,3.399425039,1.659149938,-0.053478995,4.32020262,0.818249737,1.647832322,1.749414267,3.65065392,0.200769157,3.673563235,1.771124735,0.961900882,6.287943362,1.424392749,1.619290477,0.552391142,2.369398279,1.849379386,2.541752567,1.70841967,3.141167935,1.864084975,2.865802597,1.585125959,0.155496505,2.149544683,2.791757299,0.32041971,2.929885773,1.772444035,1.449866566,2.645126048,3.411306762,3.258319264,2.446472312,3.430933607,0.000663734,2.654858197,3.039110369,2.99241744,2.293063005,3.93775097,3.365784523,2.595709178,1.990547791,2.095570638,1.828142422,2.350806344,4.828747432,3.893771134,2.066859504,1.912767854,2.800081359,0.615553138,3.288430429,3.082009516,2.584889721,3.609108498,4.740021444,3.710150716,-0.408327238,0.518574363,3.211861851,2.577867078,1.784712096,2.421061995,2.648879208,1.572163732,1.957410479
5.137440455,3.332301626,3.844626115,2.946033696,4.38033838,4.067800567,3.506511504,3.905374404,3.503137435,3.28306113,3.318783638,6.058215147,5.717369875,3.761303887,6.16154164,6.078916799,3.793615785,3.467241346,5.073974921,5.375959877,5.123860055,2.255133286,1.183750857,2.108593651,2.244290335,1.330716482,2.844087429,3.514271897,2.234919464,2.53803206,1.866205665,3.463884138,1.019472174,2.11612105,3.617023604,2.787327115,1.261623382,1.116228943,3.337381758,0.944754333,3.020413005,0.046884972,1.271244896,5.00598231,-0.686307491,4.544733099,1.764091176,1.554161798,0.064616799,4.245329079,3.332770999,0.691444904,-0.696771704,2.698474311,1.077808192,0.528560645,3.607129121,3.510577137,0.371284772,3.487095168,3.850156926,1.884345284,2.576433313,2.583987832,4.474975036,2.676875605,1.693973895,2.229140733,2.940854183,2.716410937,1.650569619,0.491879413,3.937713853,4.662916662,3.784596717,1.883634105,1.595718151,-0.061049836,1.283398451,4.909900537,4.201189689,1.518095302,0.122145901,2.316031863,1.593045291,3.628075217,2.612210134,1.435426988,3.720715732,3.416869093,2.661501812,3.367303469,-0.274022521,3.679827571,0.215281142,1.366251795,0.456208248,4.009306876,2.590897459,1.33618756
0.350567498,5.170371204,5.709064506,5.673363946,4.269263273,4.671811292,4.231272803,4.623998365,5.638137527,5.854162272,5.794785451,4.259615457,5.739044709,5.702351872,4.082461263,5.865609497,4.664909441,5.978063263,3.423906592,5.078537035,5.432691385,4.486192101,1.755157404,0.947160931,2.118518518,0.042173249,2.796530727,4.346613197,1.514803901,1.295116325,1.351384605,3.580036524,3.284245163,1.188345931,2.357425582,0.096157991,2.209213241,0.648475249,3.398118104,1.481172777,4.433803754,0.371524026,1.051877467,1.97685377,0.762071159,2.820600898,2.746522682,4.291457872,1.732405285,0.692688607,4.144155413,1.349732052,1.393469855,2.682346779,1.211614127,-2.229541716,3.336247881,2.320563568,1.880461152,2.158568799,2.960423575,1.348275201,2.873363684,3.925745728,3.705219106,2.199238729,1.979738931,1.610582342,2.936200308,2.419361685,2.310230042,0.666221587,2.587626546,3.103133197,3.168952867,2.258710681,3.297372422,2.90627002,-0.346638501,3.148341954,4.476368067,2.373215627,0.781338397,2.666857051,0.72709315,3.809229571,2.40113766,1.980065734,2.638653225,5.034582283,1.502407844,1.492408109,0.884433687,4.940431845,1.093034078,1.086790111,2.139964214,1.518312834,2.209618555,0.796912148
4.560397232,4.031733855,4.407861297,3.817608826,4.481463867,2.449674383,4.352781033,3.499939523,4.554783481,3.871546644,5.335035445,4.179637029,5.292301343,4.813891887,4.834878991,4.793337756,5.515787705,5.393190592,3.699168449,5.964702635,4.732697469,2.798011085,0.687000415,3.524420965,2.656718443,1.445581643,0.155352307,3.453661194,1.431418379,3.559597137,0.880888809,3.269521686,2.209687474,3.786210261,2.655150677,0.791621293,0.510302428,0.440650977,3.78754144,0.955526636,2.381331505,1.566316237,1.253714378,4.437589033,0.301943989,2.651112478,1.394597157,3.187951405,2.653559793,1.873118688,3.935478785,1.816115504,0.370948253,-0.763198401,1.975827003,-1.912726672,4.376383341,3.815946517,1.774279967,3.239988757,2.172106686,1.331381122,2.368568859,3.453202616,2.529749635,2.221002462,3.045045177,2.076549518,1.74724737,1.460451739,2.727021321,2.478263024,3.601527419,3.659709361,3.603846178,0.962618399,2.674826572,0.559936151,1.753498634,3.549056977,6.313671,0.92985149,-0.11736709,2.997125636,0.207271827,3.303431804,0.757628465,1.098564592,2.820821384,3.460044752,3.097570848,2.813780981,0.07974196,0.854278131,0.691845,3.705679228,1.991914964,3.465506414,2.433454176,0.604401339
5.373545202,2.769214369,3.438884835,2.896128732,3.112710399,3.503454356,3.554525381,2.803801811,4.320996337,4.30820983,3.920151825,5.769076456,7.16370456,5.173076315,4.260348988,4.937549659,3.77376806,4.186237237,6.242631979,5.956941276,4.205211848,1.869743065,2.197466391,1.932927579,1.011646208,0.980239607,2.67186001,3.417886195,0.961011897,3.546068522,0.894725351,3.864787,1.328799982,2.886070317,3.980055405,0.850351144,1.306771888,0.392193013,2.605323973,0.803302759,3.024397213,0.739617054,1.537641552,5.238521582,2.035345603,4.046197362,1.246130763,2.289940646,0.260821286,1.132453253,2.45366955,2.042637233,1.771678365,2.300652399,0.613117895,1.137116995,2.663230199,1.622727939,-0.177464262,4.509173502,3.101011836,2.312820873,1.234892768,5.096879577,4.07276812,2.483839178,2.76941281,2.456653385,2.153663764,3.039884598,2.223028085,4.27894248,2.18167254,2.24627174,3.181705902,1.363664126,1.757428231,1.446189269,3.178870628,3.459207515,3.61739726,2.555678042,1.249285877,2.611201295,1.00088191,3.462669585,2.277344564,0.758571887,3.644973378,4.083657193,2.105477509,1.690568944,2.582314626,3.924693137,-0.052096688,0.538459195,0.345729735,2.75590688,4.109882134,2.887133545
5.0573154,4.54293168,3.957070863,4.124250426,2.914970748,3.590338914,3.315298177,3.160890626,5.497881602,3.474531328,4.073265367,4.759613377,5.878551307,3.68419941,5.847867728,4.873046372,5.047561558,4.121009588,5.824459768,5.159215879,5.465707203,4.879866289,2.899583621,-0.595984223,1.868940221,2.020743263,1.196260378,4.602714807,2.708355553,2.208662951,1.757044226,3.784408917,1.817494944,2.413764146,3.845409624,2.272429223,1.024847055,0.124976035,5.218292221,0.87068843,3.282067552,1.686280114,0.296761864,3.624572048,1.21931415,2.519550912,2.25486144,3.400122066,0.631802708,1.896967062,2.023609775,-0.056111813,1.405096152,1.812948758,2.67008818,1.835400824,3.42938884,1.307487607,0.805064881,3.636752826,1.837531862,1.056016251,3.117140802,4.4215323,4.285800109,1.392597134,2.124086609,2.053448885,2.407610889,2.909912973,1.196356156,3.545509499,3.927198163,4.500680017,4.189613373,2.351482013,0.202142877,2.074115973,1.994657414,4.565163578,2.919184974,2.203184108,2.071108888,2.511474902,0.828810528,3.363975781,1.579554766,0.225515631,3.899160054,4.11799948,1.872007057,0.970142277,2.221031894,1.716671621,1.059155033,3.242185734,1.294237457,1.769327426,2.940306683,1.16939433
2.217539629,4.839850782,5.428092072,5.619498842,4.862122052,5.545453585,4.545526599,4.703072231,5.140352958,5.449095122,5.553051984,4.083333866,5.492389472,4.338864583,5.221768767,5.257609874,5.808299493,4.254037572,4.189400421,4.801534755,7.742166291,3.906159277,0.934939406,0.685862755,0.345205847,0.404986359,3.642487643,5.56165614,1.596787544,0.158369366,2.095238387,3.206683433,2.09273078,1.372738968,2.678672469,1.37624242,1.318477016,1.446501829,2.431826122,1.58131069,0.876240302,1.248912552,3.115022663,5.088121738,0.129602675,3.019653297,2.028006676,0.573208781,-0.193523409,3.768675611,1.723888216,1.719023219,-0.121639958,3.947614266,1.975351616,1.233716572,2.349820391,1.831698124,0.065325219,4.854296573,3.439420689,0.973615236,0.85241569,4.510264698,4.374247672,1.700224568,2.278535714,0.780356997,2.292758531,2.959708013,2.386370582,3.317694251,3.207133048,4.444503182,1.852464066,1.5187455,0.458778991,-0.323159493,3.329730287,5.156410055,6.126437342,1.789596816,0.890817202,3.014414955,-0.434903574,2.062168703,2.822438156,1.497650203,2.138284534,1.736340359,1.972811147,2.121819199,1.588281736,3.457930946,0.985302262,2.685252438,1.580701143,2.532466866,3.547442262,1.090841751
4.252172473,3.838554938,4.809521139,4.04039748,5.691614977,3.170159147,3.688133138,4.541175521,3.740434654,4.200295139,4.238182147,4.099434413,6.240169799,4.131086425,5.971053898,4.6492671,5.040383357,5.333304673,5.885326311,3.542975301,5.111370914,2.243157832,1.965960846,2.489843847,3.978507071,-0.136494009,2.235225626,4.059480238,0.842881097,1.029220078,1.848499254,3.023996493,1.558132995,1.195697857,3.846133097,1.894314462,0.287654992,1.625246614,2.848208604,-0.145808908,2.707008929,-0.073741619,1.289271869,6.216356152,0.298507216,3.029993603,1.126200931,1.876054412,1.372791893,3.770815487,2.141391843,0.861801159,1.493433008,3.261496033,1.079682279,0.947273523,2.851244389,3.461820185,-0.238333608,3.931085049,3.493034916,1.853761929,1.864520544,4.012929257,4.179944675,0.555201357,1.852052687,2.49438831,1.408922059,1.962107716,2.472029787,1.564543777,3.061286116,3.795051579,3.067367462,3.637538185,2.872422199,0.42592844,2.051076383,4.252306599,4.338203288,3.195095694,-0.175918203,3.493422106,0.5266368,3.692905613,2.387346375,1.090443807,1.288484894,4.559081495,2.907393952,1.914761833,0.451043381,2.868074855,1.929253534,3.083750024,2.289462247,2.308220411,2.346573344,0.257341984
3.864989608,3.789638373,3.923718615,4.58491337,3.643722107,3.058995594,2.770064342,3.379922266,3.49426614,3.762737649,3.986787837,5.34700654,5.535376784,6.289828379,4.030780795,5.44344596,6.132311006,4.093811575,4.133225804,5.133793984,6.24868636,2.145149231,1.00310067,3.687960012,-0.020178949,1.053385778,1.117608837,3.393228624,1.611347018,2.83868434,1.002096633,4.372497113,0.886923093,1.598993064,2.104605734,2.080603461,2.646185148,2.01328552,2.517929807,0.032844031,1.68905478,1.596600935,2.496879774,5.172247141,-0.103877496,2.599838124,2.026723086,2.773396528,-0.915736647,3.612767656,3.344332562,3.172830782,-0.813006138,1.73223389,2.559262268,-0.168658487,2.50172662,4.462188446,0.912053505,3.368958932,2.769582129,1.171310848,3.123553517,4.618202933,3.237636464,1.443531473,2.031065299,1.10659264,1.430293774,2.475386284,3.757082634,3.580963925,3.870324266,2.838884891,1.586182176,0.290446991,3.544234441,1.379589625,2.869391516,4.504660291,7.804808391,2.449498834,-0.898102507,2.369294799,-0.091700021,3.643699394,1.135917321,0.201210974,1.697979782,3.093268336,1.501227443,0.452562341,1.547584643,3.548007773,1.322452387,2.312920424,1.599701687,3.905258082,1.644717156,0.694248271
3.462952519,3.418734864,4.749987374,4.060281205,4.913862577,4.38529451,3.186065183,4.081214442,3.538859417,3.47877134,3.538785258,3.559930541,4.152357696,3.713964564,6.894220044,6.476485651,5.582530714,4.901883545,2.567931784,5.136460978,6.475329424,2.943132019,2.994138241,2.048362992,1.481366246,-1.515230742,1.415746582,2.979819633,3.049845919,2.174422731,2.927443345,3.53715059,0.496812338,1.985904683,4.302778915,1.201971731,1.331649957,0.605530374,3.293261276,1.076924612,1.966058279,0.421561006,1.683263452,4.513764183,-1.00739109,3.235245634,1.845362745,3.131749334,2.609600597,3.360882963,3.23263386,2.062318615,1.459420557,1.065666904,1.240404608,1.240784415,1.012895656,2.26417409,2.33221824,3.616224524,2.02115448,1.279812345,1.961291023,3.219813722,4.229465238,0.436485639,2.463985004,1.775157928,1.474529062,2.003502813,1.887389989,1.559669487,4.127294049,2.583113191,2.693891164,1.69993513,3.153381336,1.570454674,1.97724681,3.971964727,5.239272628,3.360101352,0.376975139,4.032595303,-0.00660257,1.916231141,1.925581513,1.921285949,1.930113415,3.238107091,2.019216206,2.026439903,0.894515927,3.777073504,-0.299874884,1.433063279,2.043406479,4.531456299,3.444655633,1.355744543
3.889715262,2.229455668,5.164974867,4.940088253,4.615045496,4.492836752,4.102214025,5.09490942,4.872591027,4.401791012,3.882465417,6.144983395,6.460578401,4.978109668,4.507619205,4.671959973,3.191145765,4.961454616,4.753637832,6.778181139,6.759746805,1.447068154,1.778839536,1.974341119,1.222286616,0.770893013,3.509286337,2.572508699,0.900362607,2.004204726,1.953429536,2.614833666,2.667226095,2.740426678,2.324923014,1.020092392,1.993419873,2.165829566,4.367102565,0.809585847,1.793741169,0.070801142,1.81987612,5.034738448,1.196588557,3.806780745,0.204104308,2.817833344,-0.02648498,3.680560092,1.676040855,2.258191281,1.697193975,2.457064245,-0.900475118,1.152849425,1.355543358,2.401472956,0.644750361,3.818050601,3.107494676,2.123881704,1.8209118,5.474601142,4.624635825,2.501033763,1.666943582,1.460229101,2.643648118,2.884756194,1.885753,2.633426167,4.265433992,2.110577954,3.165636867,3.889184129,2.329333409,0.74935061,1.992311621,5.407692797,2.844627423,1.90639509,1.070869692,3.405374015,1.420989419,4.831853968,3.056691227,3.26158077,2.625908848,3.183832898,3.307380896,2.439012697,1.403269164,1.438946519,0.716134747,1.496009135,1.450398359,1.947401828,3.626990173,0.709425911
2.585359502,4.240549249,4.681374503,3.229335375,3.837676292,4.267263726,4.239509312,3.634617737,4.706190515,3.467785719,5.808268532,5.35601416,6.315917921,3.151177754,4.467470216,4.951280348,4.461086257,6.295820143,6.414499955,4.29012432,3.968000947,1.482858487,0.97897058,3.759581756,3.026240971,1.239459294,3.62625393,2.374651141,0.780394661,1.853982892,1.042014746,3.711210648,1.394228216,1.641416767,2.903677761,-0.089816842,2.734334276,2.482748173,4.5368713,2.386476873,3.815993041,1.193212108,0.373108989,3.673278364,0.509578805,3.070179085,4.03798028,2.661282312,1.038713895,2.401160746,3.88954203,1.011083594,1.71585667,2.360017639,1.621835214,-1.961140612,3.823733782,2.532784943,1.340306164,3.455902046,2.511595171,1.294793065,2.225749615,3.268740968,3.750402092,-0.080484768,2.126698982,1.474194474,2.211814039,2.997792594,4.25892664,1.83867344,2.044810481,2.468787133,1.421315933,2.862701031,2.944548791,2.679417507,2.594388696,3.282661589,7.782980468,0.735347408,0.255525196,0.198698857,-0.135435521,2.762498147,1.25564849,1.039163474,1.114861563,2.480474344,3.413289081,0.973414689,0.380365896,3.13687542,1.960528928,2.926608023,2.733258419,2.397783213,2.334797438,0.942066329
4.319229266,3.636644155,4.005128769,3.159759143,3.212256342,4.018275718,4.112329045,3.462029742,4.04771814,3.233195015,4.880587293,4.926998627,6.086077065,3.942801282,4.020063343,4.416817799,4.930746811,7.065120657,5.636306075,5.41262941,5.299686924,2.205408683,-0.081389557,2.334662955,2.565039624,0.460009234,1.991249898,3.847106715,1.374491326,2.175130596,2.363427891,2.178665011,1.474956323,2.236859155,3.812753035,2.369008159,2.429431904,1.668561328,2.969163902,0.834674938,3.959656238,0.751362878,-0.469011979,4.772920612,2.194840823,4.463603704,1.215400076,3.258463966,-0.113251565,2.502566331,3.62580975,1.376793054,-0.024861994,1.749601704,1.677853787,1.270710705,3.841008333,1.125323705,1.877953564,3.364211577,2.075014417,1.447453065,2.430446242,3.555105905,4.453822246,3.435787836,1.086630712,0.339186789,3.38512575,2.684053802,2.01160597,1.84180913,3.516102055,1.589258939,3.292546143,3.038051436,1.327409688,0.648243983,4.114812322,2.604072184,4.895424453,1.119287421,1.261185677,2.23371541,1.165868871,3.856924901,3.43897769,1.415834419,2.961023964,3.903124755,1.91350828,3.79663904,0.11244418,4.198879833,0.533045231,0.410661656,1.436314384,2.805526773,3.142319268,2.0212067
3.444467598,4.242896183,4.676862689,3.848622383,3.570168,4.883017744,5.04007114,2.777215736,3.552579941,4.004551357,3.830057189,4.842851504,7.162872415,3.082774241,6.694580491,4.006739205,5.325251455,4.402891082,6.013512011,5.088110672,5.245111868,2.139094216,0.297140283,0.72021938,2.520121973,2.882894037,2.505167947,3.792812859,0.316918012,1.428781851,1.233479389,3.65887411,2.016238746,1.859485551,3.284437142,1.270121881,1.107770108,-0.086683151,3.968915856,1.103364245,2.281084178,-0.764074151,1.154388374,5.23540146,1.085884163,3.751976105,1.248438113,1.337214232,0.761996112,2.86607145,1.858608162,1.262630939,0.738911025,2.506924815,3.372946027,0.93420631,2.578071299,0.713724263,1.493382843,4.004880209,3.176666688,1.943183493,3.225979953,4.319767714,3.021122942,1.210841298,3.630418166,1.810860003,2.416036604,2.231145655,3.749217607,0.412388499,2.203154741,1.460210794,3.894644784,1.779132502,3.866676363,2.404187525,1.361446629,2.909814367,7.103006315,1.007297999,0.28887436,3.206266814,-0.870024994,2.519612768,1.506694791,1.508002444,2.075456823,3.318890974,4.16712453,2.040794978,0.366599537,2.075057578,-0.065880502,1.860012941,1.894658784,2.443581274,3.345992969,1.820608043
4.63049412,4.51299632,5.289492092,3.969800432,3.412210539,4.313578873,4.989721602,1.950766741,3.933972729,3.93533691,4.959517787,5.05589027,3.876640441,4.146935854,5.579859361,4.66660879,5.662165054,5.698022572,4.499850367,4.485158811,6.930651654,2.206740719,2.98850765,1.003820736,1.62129649,-0.449346432,1.631587082,4.952933847,2.932319383,1.384541228,0.492798946,3.698456394,1.331453981,1.538703785,2.346675324,0.023377254,-0.135971893,1.612911079,3.62883683,1.997784436,1.049343754,0.801343958,0.434084944,5.899389612,0.266311069,3.092219177,1.608474243,3.345018585,0.875026781,4.629309134,1.658527653,2.073875749,3.265819743,2.464591656,1.053086728,0.548359355,1.120548734,1.719933192,2.243960759,2.953292614,3.197936058,1.755646171,2.280070275,3.036453489,4.428668803,1.05801396,1.500891801,1.320741459,1.55746986,1.615072684,3.152628454,1.224339342,1.055967867,3.298581135,4.535175123,2.707108593,2.617109283,2.138052523,1.644607712,3.041253038,3.824515449,2.124492605,1.123240457,3.686645701,2.524768713,3.074029807,2.533601334,0.338558075,3.156082847,3.894694938,3.549974,2.946551079,0.227405403,0.950588268,0.305844915,2.220801879,0.881088026,4.586105714,4.459025286,1.339733152
1.91146073,5.713745339,5.056702712,3.68901943,5.69979376,3.999173389,5.657076661,4.39579547,4.62891112,3.380830034,4.687199727,5.099001627,5.137281088,5.697028792,4.363239846,4.881001766,4.970519998,6.748538795,4.305255602,6.725367093,5.941350318,0.707664869,1.731356466,1.913132861,3.707702823,0.15401787,0.93174606,2.952196216,1.024397171,3.390466913,-0.514365849,4.097907507,2.318395003,2.276737453,4.167908516,2.126626048,0.460179614,2.56230836,3.353699595,1.844976475,1.563305321,1.62465532,2.023982558,5.224131044,0.30099168,2.950414404,1.250985615,1.562079939,1.825735197,2.897406799,3.640813094,-0.001702708,0.227851486,3.035280445,2.19099258,2.311353184,3.090720774,1.881742023,0.129539436,2.399603631,2.756923557,1.223462977,2.079704033,3.795575266,3.507758873,1.8646277,0.781417731,2.545765616,1.224550899,1.488717395,1.110802164,1.810203135,3.69383393,3.702069249,4.073996527,2.633891207,0.551081237,0.746653217,2.41042426,4.453364247,3.890822262,2.70527401,0.375647822,3.728842238,2.02261919,3.522815618,2.369147927,1.774377852,2.110592499,4.84531108,2.036632523,0.473828498,0.731565069,3.166929942,0.484163886,3.306662189,2.391029656,1.454567886,0.872966823,2.139684267
3.098924206,4.124462144,5.820462726,4.916761983,3.703945672,3.758572144,4.26495881,4.181807171,3.874957801,3.791368167,4.902042658,5.129338264,3.40122474,4.551520425,4.337241472,2.821813983,7.289062507,4.653147779,4.598582322,5.429643894,4.799180035,1.483772317,2.851129887,2.400080164,3.275657428,0.710312432,1.146162758,3.114627103,1.137862125,3.094318132,0.286273779,3.498004885,1.178424104,2.376286051,2.52225329,1.199804353,0.565652153,1.235064741,4.624622166,1.671051429,1.164080465,0.771619333,1.864112226,5.794134235,0.482526311,2.731397457,1.778780377,3.365012964,0.599778402,3.195351472,3.383371263,1.113650421,0.047230156,2.432112763,1.041035104,-0.117785232,3.09080519,3.710843989,0.040166221,3.115219995,2.944633269,1.620385365,3.080726932,2.955031581,2.47611265,1.039473879,1.984068765,2.042199699,3.612914808,2.536542418,2.581011633,2.528654697,4.236228664,2.499894396,1.480084992,2.03373684,2.919752558,0.993737279,2.594503241,5.687642819,3.283009498,2.460399132,2.134199439,2.817662571,1.996915255,4.32110526,2.307965955,1.349240078,3.567603417,5.050705051,5.161955505,3.521008965,1.173051813,2.955810072,-2.158276612,-0.769997604,2.556313469,3.882117906,3.980790198,1.206581265
7.207163467,3.556480558,3.273680237,4.083790079,2.515206605,2.287170601,3.529281441,3.513229746,2.652420701,2.663172905,3.188216258,4.315180766,4.570769226,4.769028553,5.501824358,7.320331299,4.371017799,5.307545484,5.692732501,3.000239642,6.20755677,1.346289773,2.70733684,2.111460718,1.677103047,1.123398994,1.85866641,2.26828097,2.375993308,3.262407944,0.863965618,5.635369143,1.280264487,1.779451842,2.015547201,2.104729913,1.383445005,1.959440097,3.687455996,1.83496282,1.804229192,0.964984139,1.114660066,4.505656032,0.920359177,3.459045818,2.070915431,4.25706536,1.034910834,1.830060761,3.506977845,2.818987559,1.069287623,3.607501722,-0.171814204,-1.371930385,2.067597942,3.245455726,0.81227409,3.172364233,3.313950762,3.826384978,2.95140293,4.248116275,3.673355507,1.052069556,2.635375151,4.072830927,3.159495844,3.308063887,1.953749571,2.738853801,1.108924774,3.941768949,5.642053704,2.466236335,2.154128639,0.979382158,1.78613428,3.59634973,3.672606944,2.44126187,2.355609319,3.561214507,1.339492779,3.688368593,2.37310463,2.193970467,2.187458013,2.712850422,2.626600889,2.056662073,1.744407241,3.03402918,1.237887241,0.378182747,2.452221618,2.818389066,3.252449073,2.839293401
5.300239045,3.934576905,2.996631414,2.415542578,3.656589924,3.129766759,2.556697836,3.279269356,5.224296726,3.159121415,6.101232595,6.263481547,4.280650151,3.695447954,5.722205398,4.610822995,7.131898405,5.283952919,5.075070987,4.365970563,5.554754714,1.711383234,1.32294947,0.956171259,2.37614621,1.959991724,0.148448548,4.08337665,1.488583108,2.130464976,-0.084881906,3.732684447,4.36436416,1.938141633,3.279837962,0.873255545,1.599182162,1.585734244,3.628468732,1.153409203,1.891896131,0.621522592,0.917686034,6.005644101,0.220402612,4.544891556,1.053739354,2.088526956,0.77711881,3.011632029,1.119450186,1.380388221,1.834990609,2.639056931,1.470278072,-0.284707227,3.211179915,2.711855121,0.289974626,3.030401505,3.376947754,0.504815872,3.716379093,4.238345886,2.752294862,1.290651424,1.846325024,1.632213992,3.21999978,1.920912855,2.958086022,1.885399134,3.410552835,3.325926203,0.710636001,3.304198148,2.216452128,1.483114125,3.274677335,4.550088436,3.820877012,1.366756789,2.465119077,2.52170362,0.56029741,1.147780646,2.142203115,-0.059929775,3.166928911,3.500811608,1.881989252,2.458024058,2.051519367,2.855798037,0.9795211,0.226442992,2.985659741,3.518081014,2.633153392,0.818057538
4.453187477,4.47745469,3.954772484,3.065739575,3.070239458,2.874581872,3.591046491,4.209365934,4.0598654,3.092654962,5.786082871,5.201282994,4.088038473,3.830068873,4.707335503,4.346937544,4.729968571,6.256580247,4.89633464,4.449495471,6.562069435,1.412500713,-0.63245289,1.782017235,1.688640993,1.221851278,3.919696419,4.078516093,0.380994004,2.840036446,1.941078609,3.667941255,1.68867315,3.088412658,3.023571869,1.178972916,0.193308143,0.725547619,2.705154637,0.718710818,3.606547305,1.282614878,1.679485542,5.670580295,0.899321062,1.661609633,2.255290729,2.366856074,1.060737881,2.419331541,2.99438744,1.121362047,1.799062854,2.34277958,-0.538402356,1.328785807,3.520838915,1.137373267,-0.348656897,2.718584639,3.609746406,0.573261631,2.90365036,4.18568014,3.711287614,2.920662419,2.248998022,-0.14910634,1.707885722,4.645322097,2.413307979,2.56867075,3.564323026,2.994976578,3.110614816,2.590054384,2.315964017,0.568245762,3.110682008,4.062558429,6.28965311,1.482669834,-1.03797318,1.545958936,0.998824056,1.618324581,2.80270497,1.285578316,2.756074906,2.912202588,2.841047049,1.051835733,2.104965392,3.066598356,-0.668564254,2.332447039,1.168021064,3.738331897,3.190106224,2.243741888
3.078516106,3.628582354,4.095496493,5.099165312,3.37555382,3.716796143,4.197974547,5.104861056,4.236090501,4.81723094,5.567338136,4.838337095,6.553059045,4.531299066,4.843592358,4.045226777,4.703365194,3.777635168,7.024413324,6.428017238,6.332403907,1.684160803,0.709177145,0.623417517,1.59063162,1.935946372,2.709083661,4.757424548,2.222142292,0.729199555,1.724953274,3.952707641,2.24070488,1.726081399,3.381954727,2.079229457,0.626267424,1.923208526,2.800959771,1.09703652,3.209021815,0.669936216,1.39450673,2.858315308,0.177470275,3.059643554,1.185233139,3.467344319,1.858929423,1.595558821,2.630935672,1.286430581,-0.303954239,4.367504007,1.438290171,0.000884833,3.65988078,0.409528182,0.880651585,4.130089873,2.942740946,1.123313678,2.204088192,3.689517977,3.895079005,2.331569776,1.789494545,0.753583169,1.658957538,3.458376958,2.453492961,3.293658915,3.034876031,1.664057405,3.719340613,1.428784625,3.317911163,3.460802748,1.65976391,4.008594455,3.831323544,0.928421049,1.466223323,4.31444838,1.266444773,4.545991764,1.684534718,0.884824913,2.675415533,3.903582654,2.58908525,3.102704903,0.608116565,3.212597343,0.421373211,0.374892795,0.362184724,5.560247906,3.338527322,1.525015219
5.08424523,3.609934098,4.333472628,1.631520842,3.084474086,2.949636223,2.806150934,4.228853678,4.486263421,3.259686507,5.341697959,5.876489203,5.49090994,4.618881409,4.141486081,4.829065956,4.321271086,5.665035573,4.342552544,4.910376827,4.95249772,1.222988349,1.419211868,1.498822614,3.053671267,3.673348385,1.907816347,1.918783236,0.893961951,2.464962198,2.032129289,4.31490293,1.232751269,1.999202659,3.265351877,0.956491205,0.165508591,2.128267535,3.609555247,0.997144442,3.291960492,1.546721898,0.977846216,5.056828009,0.36962059,1.970624248,0.522830428,4.458248528,0.926458293,3.246459835,3.059263012,0.630454144,1.930695921,0.353396065,0.50630637,0.269205443,3.433725631,3.509830062,1.646038797,2.701090324,1.997788307,2.776189756,2.120473443,6.092421267,4.409514031,1.59092291,2.231643023,1.057104651,2.178282288,2.284721012,0.417666994,3.560336955,4.734486845,3.845058035,1.24754519,1.969076101,2.319006125,1.295587624,1.875592699,4.570557942,5.198466904,1.125947767,0.687179261,2.116441909,-0.267728205,1.79575382,2.703913289,0.819183354,1.474218872,3.854449135,2.920157691,1.229718099,0.204727401,3.750465807,2.414377865,0.911579783,1.305704162,3.009349921,3.6268273,0.587534251
